strategies,round
5.58,415.0
5.58,415.0
5.58,415.0
5.58,416.0
5.58,416.0
5.58,416.0
5.58,416.0
5.58,416.0
5.58,416.0
5.58,416.0
5.58,416.0
5.58,416.0
5.57,416.0
5.57,416.0
5.57,416.0
5.57,416.0
5.57,416.0
5.57,416.0
5.57,416.0
5.57,416.0
5.57,416.0
5.57,416.0
5.57,416.0
5.57,417.0
5.57,417.0
5.57,417.0
5.57,417.0
5.57,417.0
5.57,417.0
5.57,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,417.0
5.5600000000000005,418.0
5.5600000000000005,418.0
5.5600000000000005,418.0
5.5600000000000005,418.0
5.5600000000000005,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,418.0
5.55,419.0
5.55,419.0
5.55,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,419.0
5.54,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.53,420.0
5.5200000000000005,420.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.5200000000000005,421.0
5.51,421.0
5.51,421.0
5.51,421.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.51,422.0
5.5,422.0
5.5,422.0
5.5,422.0
5.5,422.0
5.5,422.0
5.5,423.0
5.5,423.0
5.5,423.0
5.5,423.0
5.5,423.0
5.5,423.0
5.5,423.0
5.5,423.0
5.5,423.0
5.5,423.0
5.5,423.0
5.5,423.0
5.5,423.0
5.49,423.0
5.49,423.0
5.49,423.0
5.49,423.0
5.49,423.0
5.49,423.0
5.49,423.0
5.49,424.0
5.49,424.0
5.49,424.0
5.49,424.0
5.49,424.0
5.49,424.0
5.49,424.0
5.49,424.0
5.49,424.0
5.49,424.0
5.49,424.0
5.48,424.0
5.48,424.0
5.48,424.0
5.48,424.0
5.48,424.0
5.48,424.0
5.48,424.0
5.48,424.0
5.48,424.0
5.48,425.0
5.48,425.0
5.48,425.0
5.48,425.0
5.48,425.0
5.48,425.0
5.48,425.0
5.48,425.0
5.48,425.0
5.47,425.0
5.47,425.0
5.47,425.0
5.47,425.0
5.47,425.0
5.47,425.0
5.47,425.0
5.47,425.0
5.47,425.0
5.47,425.0
5.47,425.0
5.47,426.0
5.47,426.0
5.47,426.0
5.47,426.0
5.47,426.0
5.47,426.0
5.47,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,426.0
5.46,427.0
5.46,427.0
5.46,427.0
5.46,427.0
5.46,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,427.0
5.45,428.0
5.45,428.0
5.45,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,428.0
5.44,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.43,429.0
5.42,429.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.42,430.0
5.41,430.0
5.41,430.0
5.41,430.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.41,431.0
5.4,431.0
5.4,431.0
5.4,431.0
5.4,431.0
5.4,431.0
5.4,432.0
5.4,432.0
5.4,432.0
5.4,432.0
5.4,432.0
5.4,432.0
5.4,432.0
5.4,432.0
5.4,432.0
5.4,432.0
5.4,432.0
5.4,432.0
5.4,432.0
5.39,432.0
5.39,432.0
5.39,432.0
5.39,432.0
5.39,432.0
5.39,432.0
5.39,432.0
5.39,433.0
5.39,433.0
5.39,433.0
5.39,433.0
5.39,433.0
5.39,433.0
5.39,433.0
5.39,433.0
5.39,433.0
5.39,433.0
5.39,433.0
5.38,433.0
5.38,433.0
5.38,433.0
5.38,433.0
5.38,433.0
5.38,433.0
5.38,433.0
5.38,433.0
5.38,433.0
5.38,434.0
5.38,434.0
5.38,434.0
5.38,434.0
5.38,434.0
5.38,434.0
5.38,434.0
5.38,434.0
5.38,434.0
5.37,434.0
5.37,434.0
5.37,434.0
5.37,434.0
5.37,434.0
5.37,434.0
5.37,434.0
5.37,434.0
5.37,434.0
5.37,434.0
5.37,434.0
5.37,435.0
5.37,435.0
5.37,435.0
5.37,435.0
5.37,435.0
5.37,435.0
5.37,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,435.0
5.36,436.0
5.36,436.0
5.36,436.0
5.36,436.0
5.36,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,436.0
5.3500000000000005,437.0
5.3500000000000005,437.0
5.3500000000000005,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,437.0
5.34,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.33,438.0
5.32,438.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.32,439.0
5.3100000000000005,439.0
5.3100000000000005,439.0
5.3100000000000005,439.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3100000000000005,440.0
5.3,440.0
5.3,440.0
5.3,440.0
5.3,440.0
5.3,440.0
5.3,441.0
5.3,441.0
5.3,441.0
5.3,441.0
5.3,441.0
5.3,441.0
5.3,441.0
5.3,441.0
5.3,441.0
5.3,441.0
5.3,441.0
5.3,441.0
5.3,441.0
5.29,441.0
5.29,441.0
5.29,441.0
5.29,441.0
5.29,441.0
5.29,441.0
5.29,441.0
5.29,442.0
5.29,442.0
5.29,442.0
5.29,442.0
5.29,442.0
5.29,442.0
5.29,442.0
5.29,442.0
5.29,442.0
5.29,442.0
5.29,442.0
5.28,442.0
5.28,442.0
5.28,442.0
5.28,442.0
5.28,442.0
5.28,442.0
5.28,442.0
5.28,442.0
5.28,442.0
5.28,443.0
5.28,443.0
5.28,443.0
5.28,443.0
5.28,443.0
5.28,443.0
5.28,443.0
5.28,443.0
5.28,443.0
5.2700000000000005,443.0
5.2700000000000005,443.0
5.2700000000000005,443.0
5.2700000000000005,443.0
5.2700000000000005,443.0
5.2700000000000005,443.0
5.2700000000000005,443.0
5.2700000000000005,443.0
5.2700000000000005,443.0
5.2700000000000005,443.0
5.2700000000000005,443.0
5.2700000000000005,444.0
5.2700000000000005,444.0
5.2700000000000005,444.0
5.2700000000000005,444.0
5.2700000000000005,444.0
5.2700000000000005,444.0
5.2700000000000005,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,444.0
5.26,445.0
5.26,445.0
5.26,445.0
5.26,445.0
5.26,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,445.0
5.25,446.0
5.25,446.0
5.25,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,446.0
5.24,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.23,447.0
5.22,447.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.22,448.0
5.21,448.0
5.21,448.0
5.21,448.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.21,449.0
5.2,449.0
5.2,449.0
5.2,449.0
5.2,449.0
5.2,449.0
5.2,450.0
5.2,450.0
5.2,450.0
5.2,450.0
5.2,450.0
5.2,450.0
5.2,450.0
5.2,450.0
5.2,450.0
5.2,450.0
5.2,450.0
5.2,450.0
5.2,450.0
5.19,450.0
5.19,450.0
5.19,450.0
5.19,450.0
5.19,450.0
5.19,450.0
5.19,450.0
5.19,451.0
5.19,451.0
5.19,451.0
5.19,451.0
5.19,451.0
5.19,451.0
5.19,451.0
5.19,451.0
5.19,451.0
5.19,451.0
5.19,451.0
5.18,451.0
5.18,451.0
5.18,451.0
5.18,451.0
5.18,451.0
5.18,451.0
5.18,451.0
5.18,451.0
5.18,451.0
5.18,452.0
5.18,452.0
5.18,452.0
5.18,452.0
5.18,452.0
5.18,452.0
5.18,452.0
5.18,452.0
5.18,452.0
5.17,452.0
5.17,452.0
5.17,452.0
5.17,452.0
5.17,452.0
5.17,452.0
5.17,452.0
5.17,452.0
5.17,452.0
5.17,452.0
5.17,452.0
5.17,453.0
5.17,453.0
5.17,453.0
5.17,453.0
5.17,453.0
5.17,453.0
5.17,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,453.0
5.16,454.0
5.16,454.0
5.16,454.0
5.16,454.0
5.16,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,454.0
5.15,455.0
5.15,455.0
5.15,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,455.0
5.14,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.13,456.0
5.12,456.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.12,457.0
5.11,457.0
5.11,457.0
5.11,457.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.11,458.0
5.1000000000000005,458.0
5.1000000000000005,458.0
5.1000000000000005,458.0
5.1000000000000005,458.0
5.1000000000000005,458.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.1000000000000005,459.0
5.09,459.0
5.09,459.0
5.09,459.0
5.09,459.0
5.09,459.0
5.09,459.0
5.09,459.0
5.09,460.0
5.09,460.0
5.09,460.0
5.09,460.0
5.09,460.0
5.09,460.0
5.09,460.0
5.09,460.0
5.09,460.0
5.09,460.0
5.09,460.0
5.08,460.0
5.08,460.0
5.08,460.0
5.08,460.0
5.08,460.0
5.08,460.0
5.08,460.0
5.08,460.0
5.08,460.0
5.08,461.0
5.08,461.0
5.08,461.0
5.08,461.0
5.08,461.0
5.08,461.0
5.08,461.0
5.08,461.0
5.08,461.0
5.07,461.0
5.07,461.0
5.07,461.0
5.07,461.0
5.07,461.0
5.07,461.0
5.07,461.0
5.07,461.0
5.07,461.0
5.07,461.0
5.07,461.0
5.07,462.0
5.07,462.0
5.07,462.0
5.07,462.0
5.07,462.0
5.07,462.0
5.07,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,462.0
5.0600000000000005,463.0
5.0600000000000005,463.0
5.0600000000000005,463.0
5.0600000000000005,463.0
5.0600000000000005,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,463.0
5.05,464.0
5.05,464.0
5.05,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,464.0
5.04,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.03,465.0
5.0200000000000005,465.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.0200000000000005,466.0
5.01,466.0
5.01,466.0
5.01,466.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.01,467.0
5.0,467.0
5.0,467.0
5.0,467.0
5.0,467.0
5.0,467.0
5.0,468.0
5.0,468.0
5.0,468.0
5.0,468.0
5.0,468.0
5.0,468.0
5.0,468.0
5.0,468.0
5.0,468.0
5.0,468.0
5.0,468.0
5.0,468.0
5.0,468.0
4.99,468.0
4.99,468.0
4.99,468.0
4.99,468.0
4.99,468.0
4.99,468.0
4.99,468.0
4.99,469.0
4.99,469.0
4.99,469.0
4.99,469.0
4.99,469.0
4.99,469.0
4.99,469.0
4.99,469.0
4.99,469.0
4.99,469.0
4.99,469.0
4.98,469.0
4.98,469.0
4.98,469.0
4.98,469.0
4.98,469.0
4.98,469.0
4.98,469.0
4.98,469.0
4.98,469.0
4.98,470.0
4.98,470.0
4.98,470.0
4.98,470.0
4.98,470.0
4.98,470.0
4.98,470.0
4.98,470.0
4.98,470.0
4.97,470.0
4.97,470.0
4.97,470.0
4.97,470.0
4.97,470.0
4.97,470.0
4.97,470.0
4.97,470.0
4.97,470.0
4.97,470.0
4.97,470.0
4.97,471.0
4.97,471.0
4.97,471.0
4.97,471.0
4.97,471.0
4.97,471.0
4.97,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,471.0
4.96,472.0
4.96,472.0
4.96,472.0
4.96,472.0
4.96,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,472.0
4.95,473.0
4.95,473.0
4.95,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,473.0
4.94,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.93,474.0
4.92,474.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.92,475.0
4.91,475.0
4.91,475.0
4.91,475.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.91,476.0
4.9,476.0
4.9,476.0
4.9,476.0
4.9,476.0
4.9,476.0
4.9,477.0
4.9,477.0
4.9,477.0
4.9,477.0
4.9,477.0
4.9,477.0
4.9,477.0
4.9,477.0
4.9,477.0
4.9,477.0
4.9,477.0
4.9,477.0
4.9,477.0
4.89,477.0
4.89,477.0
4.89,477.0
4.89,477.0
4.89,477.0
4.89,477.0
4.89,477.0
4.89,478.0
4.89,478.0
4.89,478.0
4.89,478.0
4.89,478.0
4.89,478.0
4.89,478.0
4.89,478.0
4.89,478.0
4.89,478.0
4.89,478.0
4.88,478.0
4.88,478.0
4.88,478.0
4.88,478.0
4.88,478.0
4.88,478.0
4.88,478.0
4.88,478.0
4.88,478.0
4.88,479.0
4.88,479.0
4.88,479.0
4.88,479.0
4.88,479.0
4.88,479.0
4.88,479.0
4.88,479.0
4.88,479.0
4.87,479.0
4.87,479.0
4.87,479.0
4.87,479.0
4.87,479.0
4.87,479.0
4.87,479.0
4.87,479.0
4.87,479.0
4.87,479.0
4.87,479.0
4.87,480.0
4.87,480.0
4.87,480.0
4.87,480.0
4.87,480.0
4.87,480.0
4.87,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,480.0
4.86,481.0
4.86,481.0
4.86,481.0
4.86,481.0
4.86,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,481.0
4.8500000000000005,482.0
4.8500000000000005,482.0
4.8500000000000005,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,482.0
4.84,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.83,483.0
4.82,483.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.82,484.0
4.8100000000000005,484.0
4.8100000000000005,484.0
4.8100000000000005,484.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8100000000000005,485.0
4.8,485.0
4.8,485.0
4.8,485.0
4.8,485.0
4.8,485.0
4.8,486.0
4.8,486.0
4.8,486.0
4.8,486.0
4.8,486.0
4.8,486.0
4.8,486.0
4.8,486.0
4.8,486.0
4.8,486.0
4.8,486.0
4.8,486.0
4.8,486.0
4.79,486.0
4.79,486.0
4.79,486.0
4.79,486.0
4.79,486.0
4.79,486.0
4.79,486.0
4.79,487.0
4.79,487.0
4.79,487.0
4.79,487.0
4.79,487.0
4.79,487.0
4.79,487.0
4.79,487.0
4.79,487.0
4.79,487.0
4.79,487.0
4.78,487.0
4.78,487.0
4.78,487.0
4.78,487.0
4.78,487.0
4.78,487.0
4.78,487.0
4.78,487.0
4.78,487.0
4.78,488.0
4.78,488.0
4.78,488.0
4.78,488.0
4.78,488.0
4.78,488.0
4.78,488.0
4.78,488.0
4.78,488.0
4.7700000000000005,488.0
4.7700000000000005,488.0
4.7700000000000005,488.0
4.7700000000000005,488.0
4.7700000000000005,488.0
4.7700000000000005,488.0
4.7700000000000005,488.0
4.7700000000000005,488.0
4.7700000000000005,488.0
4.7700000000000005,488.0
4.7700000000000005,488.0
4.7700000000000005,489.0
4.7700000000000005,489.0
4.7700000000000005,489.0
4.7700000000000005,489.0
4.7700000000000005,489.0
4.7700000000000005,489.0
4.7700000000000005,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,489.0
4.76,490.0
4.76,490.0
4.76,490.0
4.76,490.0
4.76,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,490.0
4.75,491.0
4.75,491.0
4.75,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,491.0
4.74,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.73,492.0
4.72,492.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.72,493.0
4.71,493.0
4.71,493.0
4.71,493.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.71,494.0
4.7,494.0
4.7,494.0
4.7,494.0
4.7,494.0
4.7,494.0
4.7,495.0
4.7,495.0
4.7,495.0
4.7,495.0
4.7,495.0
4.7,495.0
4.7,495.0
4.7,495.0
4.7,495.0
4.7,495.0
4.7,495.0
4.7,495.0
4.7,495.0
4.69,495.0
4.69,495.0
4.69,495.0
4.69,495.0
4.69,495.0
4.69,495.0
4.69,495.0
4.69,496.0
4.69,496.0
4.69,496.0
4.69,496.0
4.69,496.0
4.69,496.0
4.69,496.0
4.69,496.0
4.69,496.0
4.69,496.0
4.69,496.0
4.68,496.0
4.68,496.0
4.68,496.0
4.68,496.0
4.68,496.0
4.68,496.0
4.68,496.0
4.68,496.0
4.68,496.0
4.68,497.0
4.68,497.0
